barrio;año;poblacion_total;numero_hogares;area_ha;estrato_promedio;codigo_geo;deficit_habitacional
Barrio_118;2023;37101;7569;12.86;6;CG_826;3842
Barrio_118;2024;25418;5907;3.93;2;CG_886;1252
Barrio_118;2025;34847;6948;12.57;4;CG_692;3444
Barrio_119;2010;21979;10943;15.01;5;CG_563;1915
Barrio_119;2011;13251;3061;16.08;6;CG_635;1426
Barrio_119;2012;37782;14392;14.87;6;CG_731;1375
Barrio_119;2013;21829;4200;13.65;4;CG_154;2608
Barrio_119;2014;21434;5113;16.41;3;CG_412;674
Barrio_119;2015;20038;5126;5.93;5;CG_234;587
Barrio_119;2016;43202;12321;6.2;6;CG_141;1396
Barrio_119;2017;47745;9493;3.58;2;CG_451;4648
Barrio_119;2018;22419;5035;1.05;3;CG_945;2464
Barrio_119;2019;26526;5152;18.82;5;CG_330;2869
Barrio_119;2020;25448;5180;15.67;3;CG_996;3049
Barrio_119;2021;15088;5259;1.43;6;CG_440;879
Barrio_119;2022;16652;5560;7.51;6;CG_772;345
Barrio_119;2023;25691;11794;8.93;3;CG_419;1405
Barrio_119;2024;3364;1463;14.01;1;CG_602;291
Barrio_119;2025;49833;18633;18.23;4;CG_848;3612
Barrio_120;2010;24116;4895;14.71;2;CG_504;1808
Barrio_120;2011;7079;1635;10.84;4;CG_214;364
Barrio_120;2012;6880;1271;9.91;4;CG_887;150
Barrio_120;2013;39439;14031;1.21;3;CG_269;2222
Barrio_120;2014;2355;582;16.1;2;CG_482;124
Barrio_120;2015;39902;16141;11.07;2;CG_240;3389
Barrio_120;2016;24666;4227;12.66;4;CG_340;2902
Barrio_120;2017;26772;6680;15.86;2;CG_888;2595
Barrio_120;2018;34561;9183;15.45;2;CG_337;2372
Barrio_120;2019;4454;939;17.94;4;CG_457;495
Barrio_120;2020;9744;1821;19.29;5;CG_214;878
Barrio_120;2021;2640;642;8.64;5;CG_435;195
Barrio_120;2022;12219;4662;2.21;6;CG_899;1395
Barrio_120;2023;23770;6018;14.81;3;CG_634;2617
Barrio_120;2024;30609;7626;3.11;6;CG_231;2747
Barrio_120;2025;26719;4459;7.57;4;CG_435;641
Barrio_121;2010;37050;6501;8.76;3;CG_785;1874
Barrio_121;2011;41297;7957;2.54;1;CG_541;4950
Barrio_121;2012;16069;4886;18.21;3;CG_318;1347
Barrio_121;2013;43539;19564;14.67;1;CG_428;1411
Barrio_121;2014;21072;5073;12.26;5;CG_982;2145
Barrio_121;2015;12503;2105;7.03;2;CG_724;1030
Barrio_121;2016;28858;12010;19.52;5;CG_680;1958
Barrio_121;2017;2536;650;5.78;6;CG_322;220
Barrio_121;2018;6829;2595;12.7;1;CG_729;568
Barrio_121;2019;31148;7100;14.16;5;CG_531;1779
Barrio_121;2020;23423;6119;12.07;2;CG_781;1321
Barrio_121;2021;35084;7692;8.08;1;CG_381;4121
Barrio_121;2022;17884;3414;11.19;6;CG_886;833
Barrio_121;2023;11880;5015;13.82;6;CG_369;1262
Barrio_121;2024;43743;12108;16.83;3;CG_115;4061
Barrio_121;2025;38445;7584;16.17;6;CG_619;4432
Barrio_122;2010;10093;3074;7.59;3;CG_515;443
Barrio_122;2011;33358;11024;17.8;2;CG_593;2136
Barrio_122;2012;19122;3886;14.24;5;CG_171;2010
Barrio_122;2013;42362;9572;9.63;5;CG_177;1320
Barrio_122;2014;32050;10885;9.17;4;CG_498;1589
Barrio_122;2015;44481;9408;10.28;2;CG_677;1632
Barrio_122;2016;28568;7494;17.06;2;CG_567;2752
Barrio_122;2017;27145;9267;7.69;2;CG_713;2399
Barrio_122;2018;42038;7888;7.91;1;CG_189;957
Barrio_122;2019;46825;19730;15.01;4;CG_704;4502
Barrio_122;2020;38717;6906;4.52;4;CG_773;2539
Barrio_122;2021;18013;7075;16.21;4;CG_597;1667
Barrio_122;2022;5440;971;13.45;2;CG_379;479
Barrio_122;2023;46897;12498;3.62;3;CG_420;1977
Barrio_122;2024;49939;10022;16.37;1;CG_587;2387
Barrio_122;2025;7908;1623;19.77;5;CG_146;399
Barrio_123;2010;40939;8189;13.66;1;CG_299;4775
Barrio_123;2011;20650;5905;14.59;4;CG_810;2231
Barrio_123;2012;25869;8082;15.13;2;CG_351;566
Barrio_123;2013;44271;9827;6.66;3;CG_708;1948
Barrio_123;2014;1898;812;4.56;4;CG_980;78
Barrio_123;2015;41748;12964;17.23;1;CG_239;3850
Barrio_123;2016;921;204;17.29;3;CG_198;72
Barrio_123;2017;30715;6016;5.79;5;CG_123;1121
Barrio_123;2018;36122;11658;18.2;1;CG_843;2968
Barrio_123;2019;28660;5703;5.22;3;CG_385;700
Barrio_123;2020;19375;4404;3.72;3;CG_179;421
Barrio_123;2021;38355;17040;5.37;1;CG_277;1383
Barrio_123;2022;33774;8852;11.46;5;CG_423;867
Barrio_123;2023;8083;1409;12.99;6;CG_391;573
Barrio_123;2024;8499;3144;1.68;6;CG_247;405
Barrio_123;2025;20251;3969;12.05;2;CG_469;1186
Barrio_124;2010;4649;1666;2.61;4;CG_675;304
Barrio_124;2011;7046;1669;0.93;2;CG_350;298
Barrio_124;2012;10974;4219;9.71;2;CG_695;647
Barrio_124;2013;34671;8141;10.77;4;CG_559;2303
Barrio_124;2014;13427;5378;10.46;4;CG_166;342
Barrio_124;2015;28374;5761;5.82;4;CG_868;2500
Barrio_124;2016;21311;4521;2.71;3;CG_726;1995
Barrio_124;2017;47712;14182;15.35;4;CG_123;5166
Barrio_124;2018;26019;6668;6.46;4;CG_167;2553
Barrio_124;2019;46153;9229;10.13;3;CG_604;3626
Barrio_124;2020;17794;4254;9.64;5;CG_413;1962
Barrio_124;2021;41310;12004;19.64;2;CG_494;4268
Barrio_124;2022;22569;4967;6.4;3;CG_529;804
Barrio_124;2023;21009;5241;6.07;1;CG_331;1471
Barrio_124;2024;6044;1868;4.12;6;CG_791;717
Barrio_124;2025;1213;289;5.58;2;CG_731;135
Barrio_125;2010;44472;7799;7.72;6;CG_682;4100
Barrio_125;2011;25719;9468;5.51;3;CG_633;1603
Barrio_125;2012;20886;4117;19.44;4;CG_695;1332
Barrio_125;2013;29766;7048;18.31;3;CG_173;2050
Barrio_125;2014;5813;1344;17.1;5;CG_837;478
Barrio_125;2015;40243;16798;10.47;3;CG_845;3336
Barrio_125;2016;36362;11666;2.81;3;CG_778;1972
Barrio_125;2017;34188;8927;12.0;2;CG_313;3661
Barrio_125;2018;29460;12995;7.12;3;CG_372;958
Barrio_125;2019;26310;6931;15.87;6;CG_766;1878
Barrio_125;2020;37506;8767;6.37;6;CG_880;1637
Barrio_125;2021;7864;1573;12.68;6;CG_259;898
Barrio_125;2022;47231;19608;17.57;3;CG_895;5509
Barrio_125;2023;48081;9997;1.63;6;CG_948;1039
Barrio_125;2024;35996;10250;12.86;6;CG_336;3347
Barrio_125;2025;18192;3807;11.3;1;CG_786;660
Barrio_126;2010;22720;5225;12.61;6;CG_697;1812
Barrio_126;2011;27005;7838;9.73;1;CG_509;942
Barrio_126;2012;39846;19456;10.58;5;CG_358;2526
Barrio_126;2013;36107;7611;14.64;3;CG_793;828
Barrio_126;2014;45913;8700;15.54;4;CG_878;1803
Barrio_126;2015;42344;8245;0.89;3;CG_842;4730
Barrio_126;2016;12702;2371;6.16;6;CG_478;903
Barrio_126;2017;17290;3802;1.42;5;CG_180;1675
Barrio_126;2018;34444;5955;15.46;6;CG_751;2753
Barrio_126;2019;42445;7490;18.59;5;CG_847;983
Barrio_126;2020;5945;2244;5.74;2;CG_329;672
Barrio_126;2021;4408;945;16.82;2;CG_591;254
Barrio_126;2022;23662;6227;2.01;3;CG_947;817
Barrio_126;2023;43489;12636;18.91;5;CG_430;1367
Barrio_126;2024;34862;12780;14.02;6;CG_975;1185
Barrio_126;2025;38138;18146;12.26;3;CG_429;3011
Barrio_127;2010;18701;4761;14.08;2;CG_558;1342
Barrio_127;2011;5289;926;3.1;4;CG_300;451
Barrio_127;2012;18115;6241;11.55;5;CG_762;1200
Barrio_127;2013;1056;293;12.98;3;CG_753;54
Barrio_127;2014;49918;16056;1.28;5;CG_524;3351
Barrio_127;2015;40921;11228;15.78;1;CG_340;2455
Barrio_127;2016;35810;8575;19.17;4;CG_917;3597
Barrio_127;2017;22586;10163;12.3;4;CG_321;2457
Barrio_127;2018;36060;9169;17.22;1;CG_170;2313
Barrio_127;2019;41389;8386;12.74;3;CG_728;4157
Barrio_127;2020;3276;901;10.35;2;CG_177;250
Barrio_127;2021;7601;2825;16.26;5;CG_668;558
Barrio_127;2022;8322;2126;9.3;3;CG_536;533
Barrio_127;2023;2318;390;17.95;2;CG_253;199
Barrio_127;2024;21118;3808;18.49;2;CG_908;1235
Barrio_127;2025;19755;3508;12.24;6;CG_219;1773
Barrio_128;2010;49086;12117;16.47;5;CG_585;2336
Barrio_128;2011;39269;13416;16.59;3;CG_205;895
Barrio_128;2012;17939;4188;11.08;3;CG_830;1865
Barrio_128;2013;8443;1632;1.78;1;CG_682;868
Barrio_128;2014;20596;4062;5.03;4;CG_449;1331
Barrio_128;2015;17521;3469;17.46;6;CG_693;1357
Barrio_128;2016;43025;19372;6.6;4;CG_529;3271
Barrio_128;2017;31069;6522;15.15;3;CG_875;2575
Barrio_128;2018;38219;6775;15.39;4;CG_331;2814
Barrio_128;2019;22294;6033;4.55;5;CG_888;2664
Barrio_128;2020;19933;8046;17.85;6;CG_574;636
Barrio_128;2021;26955;6418;3.12;6;CG_200;923
Barrio_128;2022;12043;2261;15.73;4;CG_561;851
Barrio_128;2023;47424;16426;6.53;2;CG_353;1936
Barrio_128;2024;34205;12303;18.57;3;CG_911;2909
Barrio_128;2025;9444;2416;13.56;5;CG_489;987
Barrio_129;2010;937;281;19.44;6;CG_349;58
Barrio_129;2011;23562;6542;8.86;5;CG_743;1816
Barrio_129;2012;4314;971;11.15;2;CG_748;197
Barrio_129;2013;14215;2465;10.9;5;CG_599;681
Barrio_129;2014;12336;4085;7.15;4;CG_349;1165
Barrio_129;2015;7205;1202;17.29;3;CG_776;612
Barrio_129;2016;4834;1042;12.0;6;CG_415;441
Barrio_129;2017;40448;19980;4.29;6;CG_221;1215
Barrio_129;2018;21042;9758;4.5;2;CG_668;1073
Barrio_129;2019;6547;1253;6.96;2;CG_905;499
Barrio_129;2020;33495;7497;6.52;2;CG_362;2889
Barrio_129;2021;34894;6983;0.8;1;CG_447;2395
Barrio_129;2022;23428;6069;6.91;3;CG_954;908
Barrio_129;2023;37721;8018;15.67;5;CG_451;869
Barrio_129;2024;27458;5675;2.27;6;CG_903;1046
Barrio_129;2025;49160;20648;5.37;2;CG_200;3254
Barrio_130;2010;36266;17198;17.85;3;CG_490;2084
Barrio_130;2011;29717;6284;4.16;4;CG_572;702
Barrio_130;2012;48724;10187;2.19;6;CG_728;4083
Barrio_130;2013;31908;5741;10.21;2;CG_601;1928
Barrio_130;2014;26676;5078;15.82;4;CG_577;2723
Barrio_130;2015;38167;7820;15.08;6;CG_201;2997
Barrio_130;2016;11177;2531;16.4;3;CG_136;319
Barrio_130;2017;26295;5335;1.25;3;CG_335;2049
Barrio_130;2018;10069;3232;18.33;1;CG_990;1003
Barrio_130;2019;35059;6152;7.55;1;CG_759;817
Barrio_130;2020;47363;16123;1.16;1;CG_845;4700
Barrio_130;2021;36283;6854;2.53;6;CG_481;1418
Barrio_130;2022;28917;6735;13.83;5;CG_931;2930
Barrio_130;2023;43613;7671;1.61;6;CG_476;2652
Barrio_130;2024;45874;13109;7.37;2;CG_220;3519
Barrio_130;2025;4897;2143;5.86;5;CG_641;540
Barrio_131;2010;34566;15251;19.28;5;CG_397;1894
Barrio_131;2011;41056;8485;12.77;1;CG_687;4154
Barrio_131;2012;29514;12937;4.0;4;CG_596;2313
Barrio_131;2013;21944;8619;12.54;6;CG_722;1936
Barrio_131;2014;4739;2036;0.77;5;CG_911;406
Barrio_131;2015;13102;3916;6.46;5;CG_890;804
Barrio_131;2016;21947;3787;11.49;3;CG_577;792
Barrio_131;2017;33549;7350;10.24;3;CG_268;2999
Barrio_131;2018;20609;6979;17.94;4;CG_617;2218
Barrio_131;2019;32783;5960;16.46;2;CG_813;957
Barrio_131;2020;9153;2951;6.82;1;CG_237;192
Barrio_131;2021;38389;15873;12.09;3;CG_884;2200
Barrio_131;2022;27757;5266;7.77;2;CG_499;880
Barrio_131;2023;29993;14852;11.59;6;CG_702;1961
Barrio_131;2024;11080;1848;8.58;6;CG_822;1307
Barrio_131;2025;26117;7022;19.91;1;CG_143;2757
Barrio_132;2010;2818;594;10.31;4;CG_107;154
Barrio_132;2011;588;108;8.41;6;CG_707;51
Barrio_132;2012;49015;14274;10.53;2;CG_973;1113
Barrio_132;2013;27236;6202;7.77;5;CG_997;817
Barrio_132;2014;22000;4447;6.9;3;CG_519;1092
Barrio_132;2015;41421;9077;16.07;6;CG_770;2051
Barrio_132;2016;33035;7985;4.18;2;CG_938;2788
Barrio_132;2017;23026;6569;17.79;2;CG_286;494
Barrio_132;2018;49510;15239;9.65;3;CG_777;4782
Barrio_132;2019;27687;9590;16.85;5;CG_790;2861
Barrio_132;2020;14044;2786;16.35;4;CG_568;751
Barrio_132;2021;23021;3854;3.6;5;CG_835;1187
Barrio_132;2022;19819;3406;16.82;6;CG_478;2035
Barrio_132;2023;15012;5974;11.08;2;CG_564;1450
Barrio_132;2024;33450;13754;18.53;6;CG_673;1942
Barrio_132;2025;37060;10273;19.13;4;CG_796;3284
Barrio_133;2010;42215;9317;18.93;3;CG_394;3791
Barrio_133;2011;25642;7065;15.6;5;CG_554;2211
Barrio_133;2012;33632;8702;10.09;3;CG_326;1448
Barrio_133;2013;36297;8548;8.07;2;CG_136;2549
Barrio_133;2014;43398;9142;11.9;2;CG_476;5037
Barrio_133;2015;13589;6601;11.18;5;CG_383;681
Barrio_133;2016;24864;4207;15.91;1;CG_219;1647
Barrio_133;2017;38264;16926;10.13;5;CG_705;4025
Barrio_133;2018;40930;8855;19.87;2;CG_547;4190
Barrio_133;2019;20994;9031;6.81;4;CG_829;1655
Barrio_133;2020;42335;8778;17.53;5;CG_809;1463
Barrio_133;2021;2781;589;18.75;4;CG_322;223
Barrio_133;2022;9229;2566;18.78;2;CG_736;860
Barrio_133;2023;44451;8254;5.34;5;CG_931;2081
Barrio_133;2024;47448;10244;3.9;4;CG_852;3014
Barrio_133;2025;17016;3211;17.06;3;CG_542;752
Barrio_134;2010;45178;16567;16.84;5;CG_633;3257
Barrio_134;2011;33799;6488;8.46;6;CG_908;3127
Barrio_134;2012;4510;990;1.76;1;CG_691;123
Barrio_134;2013;14124;3542;5.33;4;CG_372;718
Barrio_134;2014;41746;9976;5.87;3;CG_951;3111
Barrio_134;2015;34116;9158;4.76;4;CG_444;3584
Barrio_134;2016;21182;5513;18.99;6;CG_636;1254
Barrio_134;2017;28237;5125;16.94;2;CG_860;1340
Barrio_134;2018;16334;3949;2.14;1;CG_437;1382
Barrio_134;2019;49003;13806;16.37;1;CG_773;4752
Barrio_134;2020;46749;8041;14.15;2;CG_860;2159
Barrio_134;2021;25874;4517;10.94;4;CG_361;1272
Barrio_134;2022;38991;12258;19.74;1;CG_813;3111
Barrio_134;2023;46092;15292;14.39;6;CG_981;4395
Barrio_134;2024;6499;1296;19.76;6;CG_531;356
Barrio_134;2025;30050;5905;17.06;3;CG_562;1050
Barrio_135;2010;44979;15081;17.33;2;CG_556;1913
Barrio_135;2011;26728;5466;13.57;5;CG_518;668
Barrio_135;2012;12318;3738;7.2;4;CG_962;1368
Barrio_135;2013;47533;8087;15.55;4;CG_435;2650
Barrio_135;2014;4458;987;15.34;4;CG_344;369
Barrio_135;2015;46536;8245;18.98;3;CG_676;1196
Barrio_135;2016;30414;11858;8.31;4;CG_844;2463
Barrio_135;2017;45639;8411;13.31;4;CG_331;2932
Barrio_135;2018;38629;6811;12.87;3;CG_640;4039
Barrio_135;2019;34341;5850;12.29;5;CG_343;2010
Barrio_135;2020;911;246;16.91;4;CG_548;73
Barrio_135;2021;25616;7760;7.57;2;CG_582;1042
Barrio_135;2022;18981;6133;12.67;5;CG_175;1495
Barrio_135;2023;10975;3210;15.38;1;CG_806;540
Barrio_135;2024;20172;4239;8.15;3;CG_229;1617
Barrio_135;2025;2421;902;17.02;4;CG_793;136
Barrio_136;2010;17861;4002;4.91;1;CG_446;965
Barrio_136;2011;19873;3661;15.16;1;CG_808;1410
Barrio_136;2012;1191;263;4.5;1;CG_686;59
Barrio_136;2013;8632;1741;11.27;4;CG_754;628
Barrio_136;2014;12472;3701;2.54;5;CG_602;799
Barrio_136;2015;45479;15644;14.35;6;CG_686;1605
Barrio_136;2016;39706;8180;15.84;5;CG_963;3784
Barrio_136;2017;3734;679;1.94;3;CG_571;373
Barrio_136;2018;43344;10106;0.76;3;CG_555;4239
Barrio_136;2019;35386;13584;5.3;4;CG_284;3974
Barrio_136;2020;47096;10031;1.22;1;CG_394;2627
Barrio_136;2021;6499;1111;12.54;6;CG_944;174
Barrio_136;2022;45950;14325;6.14;6;CG_381;2650
Barrio_136;2023;37554;8962;11.51;1;CG_344;3921
Barrio_136;2024;14568;3934;6.65;4;CG_931;1632
Barrio_136;2025;37864;6389;2.98;1;CG_700;3487
Barrio_137;2010;42313;7364;17.68;4;CG_542;1116
Barrio_137;2011;34868;6213;8.21;5;CG_110;1951
Barrio_137;2012;43022;9692;15.69;5;CG_431;1918
Barrio_137;2013;12977;2558;4.93;2;CG_328;1049
Barrio_137;2014;3522;926;12.1;1;CG_510;411
Barrio_137;2015;44765;15169;18.92;2;CG_517;3596
Barrio_137;2016;40744;7139;4.42;2;CG_510;2665
Barrio_137;2017;17823;3671;13.67;5;CG_471;834
Barrio_137;2018;37187;10552;17.44;1;CG_574;1290
Barrio_137;2019;5064;1154;5.11;4;CG_827;187
Barrio_137;2020;29845;6702;15.57;3;CG_831;2266
Barrio_137;2021;35487;13231;14.12;5;CG_489;742
Barrio_137;2022;38499;10867;18.5;4;CG_553;2871
Barrio_137;2023;27793;9051;16.89;2;CG_268;697
Barrio_137;2024;10922;1884;13.26;4;CG_483;381
Barrio_137;2025;802;268;1.65;2;CG_149;22
Barrio_138;2010;4095;1088;18.24;4;CG_350;445
Barrio_138;2011;5870;1592;8.55;1;CG_559;361
Barrio_138;2012;6854;1500;11.13;1;CG_742;340
Barrio_138;2013;19795;4376;7.51;5;CG_327;829
Barrio_138;2014;26979;10731;11.87;2;CG_169;2738
Barrio_138;2015;18762;3644;14.02;5;CG_482;1126
Barrio_138;2016;3769;1358;18.2;5;CG_299;270
Barrio_138;2017;3903;1770;14.75;2;CG_934;375
Barrio_138;2018;27025;4679;17.9;1;CG_894;770
Barrio_138;2019;11277;3324;2.98;5;CG_829;840
Barrio_138;2020;1765;497;5.88;1;CG_740;123
Barrio_138;2021;30974;5802;9.67;4;CG_586;3029
Barrio_138;2022;18269;5796;2.57;1;CG_995;1736
Barrio_138;2023;21402;4880;11.74;1;CG_379;1110
Barrio_138;2024;41453;10165;8.16;1;CG_549;3818
Barrio_138;2025;20114;7632;3.71;6;CG_267;1531
Barrio_139;2010;15952;3440;0.61;1;CG_118;819
Barrio_139;2011;4365;954;2.79;1;CG_406;305
Barrio_139;2012;37946;12640;11.8;1;CG_331;3620
Barrio_139;2013;33323;6713;18.29;6;CG_897;801
Barrio_139;2014;48203;10446;4.44;5;CG_332;4194
Barrio_139;2015;24074;7441;13.51;2;CG_647;612
Barrio_139;2016;8236;1865;15.21;2;CG_848;580
Barrio_139;2017;5701;1988;6.96;1;CG_826;458
Barrio_139;2018;13835;2867;4.65;6;CG_665;534
Barrio_139;2019;47625;16564;13.9;2;CG_476;4902
Barrio_139;2020;31968;6211;16.12;4;CG_315;1825
Barrio_139;2021;22271;3875;8.04;4;CG_691;946
Barrio_139;2022;1921;608;14.21;3;CG_693;189
Barrio_139;2023;28138;6122;3.88;4;CG_783;1295
Barrio_139;2024;3889;1137;12.89;2;CG_482;320
Barrio_139;2025;33860;9528;7.4;1;CG_837;949
Barrio_140;2010;47508;8008;0.6;5;CG_498;4160
Barrio_140;2011;31231;7801;10.96;2;CG_891;3117
Barrio_140;2012;3103;620;3.82;5;CG_169;274
Barrio_140;2013;39423;14765;1.82;3;CG_627;2213
Barrio_140;2014;5805;2901;10.87;6;CG_677;187
Barrio_140;2015;30905;5763;5.91;4;CG_932;869
Barrio_140;2016;46448;12310;18.75;2;CG_155;3214
Barrio_140;2017;38060;7876;13.72;3;CG_755;3409
Barrio_140;2018;37363;6991;5.97;3;CG_950;2028
Barrio_140;2019;18094;4755;12.36;2;CG_338;1823
Barrio_140;2020;10764;2030;2.46;6;CG_830;1265
Barrio_140;2021;5664;1605;9.26;1;CG_424;639
Barrio_140;2022;21474;8133;5.8;1;CG_326;1395
Barrio_140;2023;17240;3417;17.28;4;CG_202;1739
Barrio_140;2024;21270;4527;16.55;4;CG_848;1282
Barrio_140;2025;49645;8527;11.38;6;CG_283;1966
Barrio_141;2010;7430;1552;6.4;3;CG_844;739
Barrio_141;2011;17845;3767;11.89;3;CG_921;1276
Barrio_141;2012;40371;8299;8.41;1;CG_551;4169
Barrio_141;2013;44923;8474;4.44;4;CG_421;1488
Barrio_141;2014;27416;10824;9.97;6;CG_246;1064
Barrio_141;2015;41160;15204;18.37;4;CG_369;2626
Barrio_141;2016;812;370;12.29;3;CG_127;40
Barrio_141;2017;30395;9190;9.95;5;CG_205;2164
Barrio_141;2018;12041;3531;3.49;2;CG_856;762
Barrio_141;2019;11397;3046;16.94;6;CG_239;756
Barrio_141;2020;19898;9661;16.02;6;CG_508;1808
Barrio_141;2021;32411;16199;2.3;6;CG_605;1776
Barrio_141;2022;1460;320;3.03;4;CG_819;59
Barrio_141;2023;3319;652;11.76;2;CG_949;230
Barrio_141;2024;43528;9651;13.32;2;CG_467;3286
Barrio_141;2025;3252;582;1.75;6;CG_737;341
Barrio_142;2010;41521;16971;16.14;2;CG_122;1783
Barrio_142;2011;2052;512;16.72;1;CG_428;68
Barrio_142;2012;21617;8936;10.21;4;CG_435;590
Barrio_142;2013;27755;6960;15.06;5;CG_136;872
Barrio_142;2014;42877;8707;17.3;1;CG_304;3998
Barrio_142;2015;27293;5863;14.58;2;CG_922;1436
Barrio_142;2016;38172;6753;17.9;1;CG_474;1986
Barrio_142;2017;9566;3313;17.39;4;CG_875;226
Barrio_142;2018;28071;8956;17.47;4;CG_677;2593
Barrio_142;2019;33434;7249;6.38;6;CG_674;2042
Barrio_142;2020;31758;6105;16.59;6;CG_919;3291
Barrio_142;2021;34555;6696;15.92;3;CG_983;806
Barrio_142;2022;23213;4447;16.58;5;CG_122;2731
Barrio_142;2023;21573;9913;14.0;4;CG_365;1654
Barrio_142;2024;26517;5317;13.35;3;CG_813;1654
Barrio_142;2025;13324;2329;10.97;3;CG_283;731
Barrio_143;2010;28887;5803;8.79;5;CG_466;3008
Barrio_143;2011;46779;13345;19.97;4;CG_776;5520
Barrio_143;2012;7645;1697;15.91;3;CG_879;187
Barrio_143;2013;15792;5377;2.5;6;CG_903;1267
Barrio_143;2014;27463;10874;17.75;6;CG_890;3089
Barrio_143;2015;5604;1047;6.96;4;CG_466;290
Barrio_143;2016;39050;8647;9.12;1;CG_844;1123
Barrio_143;2017;9410;4575;0.66;5;CG_683;473
Barrio_143;2018;6893;1311;13.15;1;CG_120;527
Barrio_143;2019;38163;7878;0.81;6;CG_815;3495
Barrio_143;2020;6655;1110;18.35;2;CG_222;165
Barrio_143;2021;23930;7503;11.64;5;CG_357;2745
Barrio_143;2022;18893;3362;5.73;3;CG_664;1908
Barrio_143;2023;19189;4827;7.92;4;CG_897;2006
Barrio_143;2024;40194;9802;11.12;5;CG_474;2866
Barrio_143;2025;4528;1163;6.32;6;CG_444;427
Barrio_144;2010;41158;18521;2.35;6;CG_947;2484
Barrio_144;2011;28038;9053;6.74;2;CG_229;2713
Barrio_144;2012;4475;1469;8.08;1;CG_461;357
Barrio_144;2013;38756;8574;1.09;1;CG_699;3367
Barrio_144;2014;33500;7352;19.59;6;CG_661;2893
Barrio_144;2015;33420;7712;13.61;4;CG_166;1550
Barrio_144;2016;10150;2278;10.67;4;CG_638;813
Barrio_144;2017;28279;10042;4.22;3;CG_120;3040
Barrio_144;2018;15162;3753;18.07;2;CG_619;607
Barrio_144;2019;43452;8928;2.16;5;CG_324;3506
Barrio_144;2020;28815;8425;2.86;1;CG_825;1367
Barrio_144;2021;23391;4280;16.06;2;CG_272;1567
Barrio_144;2022;12069;4930;1.31;4;CG_770;1113
Barrio_144;2023;46547;9551;0.72;3;CG_886;1602
Barrio_144;2024;10956;2086;9.61;1;CG_924;1247
Barrio_144;2025;46233;8925;5.01;1;CG_446;3588
Barrio_145;2010;36207;7727;1.07;5;CG_277;2179
Barrio_145;2011;28675;12361;4.2;3;CG_115;3154
Barrio_145;2012;25727;5605;18.0;3;CG_518;1271
Barrio_145;2013;8556;1991;17.31;3;CG_142;649
Barrio_145;2014;48360;17152;11.91;3;CG_896;3598
Barrio_145;2015;43064;16974;6.46;1;CG_835;4004
Barrio_145;2016;34566;11439;14.53;3;CG_441;4104
Barrio_145;2017;46177;19180;10.38;1;CG_769;2822
Barrio_145;2018;39059;14521;8.7;4;CG_520;1294
Barrio_145;2019;13493;2401;8.25;2;CG_428;1294
Barrio_145;2020;6075;1084;16.89;2;CG_204;157
Barrio_145;2021;16765;6324;6.65;5;CG_568;475
Barrio_145;2022;44876;19406;10.45;4;CG_380;5211
Barrio_145;2023;44201;8306;7.82;6;CG_261;3643
Barrio_145;2024;6081;1835;10.18;3;CG_234;315
Barrio_145;2025;46225;11467;11.0;5;CG_841;1285
Barrio_146;2010;24261;9334;13.14;4;CG_653;1448
Barrio_146;2011;28026;5713;19.16;5;CG_164;739
Barrio_146;2012;7268;1709;4.57;1;CG_410;252
Barrio_146;2013;49786;9461;15.3;6;CG_343;4963
Barrio_146;2014;29092;8121;3.63;4;CG_784;3157
Barrio_146;2015;45286;22551;7.73;1;CG_241;3377
Barrio_146;2016;29547;5734;19.83;1;CG_816;863
Barrio_146;2017;48845;8710;2.64;2;CG_835;5480
Barrio_146;2018;16607;6648;5.91;3;CG_477;713
Barrio_146;2019;36163;11821;4.48;2;CG_752;1649
Barrio_146;2020;48377;13171;1.76;4;CG_356;3294
Barrio_146;2021;46997;18411;1.06;2;CG_119;4964
Barrio_146;2022;28386;9965;2.15;6;CG_501;1101
Barrio_146;2023;18827;3711;19.67;2;CG_282;1864
Barrio_146;2024;5515;2055;11.41;1;CG_399;432
Barrio_146;2025;15906;3244;9.12;5;CG_304;932
Barrio_147;2010;5030;885;10.47;3;CG_401;335
Barrio_147;2011;35992;6410;3.13;5;CG_638;3842
Barrio_147;2012;35174;13779;2.57;4;CG_822;2337
Barrio_147;2013;36221;9708;2.63;6;CG_520;3111
Barrio_147;2014;8828;2865;12.14;1;CG_166;531
Barrio_147;2015;28115;5883;3.84;6;CG_330;1474
Barrio_147;2016;33681;6938;6.73;2;CG_158;2835
Barrio_147;2017;49818;12386;19.06;5;CG_372;1800
Barrio_147;2018;32917;15186;14.73;5;CG_442;1580
Barrio_147;2019;37718;13880;12.99;1;CG_718;1344
Barrio_147;2020;38150;18098;16.58;3;CG_733;2634
Barrio_147;2021;25874;12481;0.72;2;CG_846;2052
Barrio_147;2022;15637;3887;13.39;4;CG_898;1313
Barrio_147;2023;15157;3751;14.11;6;CG_171;420
Barrio_147;2024;20512;4341;9.7;4;CG_758;949
Barrio_147;2025;4712;873;19.66;3;CG_778;564
Barrio_148;2010;46502;20470;8.36;1;CG_552;5260
Barrio_148;2011;26966;12029;19.45;3;CG_346;971
Barrio_148;2012;45520;7652;11.98;4;CG_234;1062
Barrio_148;2013;12609;2583;6.64;1;CG_411;1312
Barrio_148;2014;30363;9211;11.75;3;CG_430;2295
